Number of connections,Number of DNS servers,Avg. size Node list recieved ,Time taken to find all nodes,Time take to test all nodes if online,Number of nodes online  ,Number of nodes offline  
80,,5,0,99679,167,248
80,,5,0,99677,166,247
80,,5,0,99675,194,246
80,,5,0,99675,168,239
80,,5,0,99673,173,237
80,,5,0,99672,157,249
80,,5,0,99666,184,241
80,,5,0,99666,176,245
80,,5,0,99665,175,249
80,,5,0,99663,167,248
80,,5,0,99662,179,249
80,,5,0,99661,168,256
80,,5,0,99661,205,236
80,,5,0,99661,151,254
80,,5,0,99659,160,250
80,,5,0,99658,200,231
80,,5,0,99657,171,241
80,,5,0,99654,172,243
80,,5,0,99653,162,247
80,,5,0,99652,175,242
80,,5,0,99650,164,254
80,,5,0,99646,156,248
80,,5,0,99643,172,248
80,,5,0,99643,156,246
80,,5,0,99643,157,249
80,,5,0,99642,183,242
80,,5,0,99641,148,250
80,,5,0,99640,186,242
80,,5,0,99638,173,247
80,,5,0,99638,156,248
80,,5,0,99637,178,238
80,,5,0,99634,190,239
80,,5,0,99633,166,251
80,,5,0,99632,200,242
80,,5,0,99632,157,244
80,,5,0,99630,166,249
80,,5,0,99629,195,230
80,,5,0,99627,170,252
80,,5,0,99627,177,248
80,,5,0,99624,176,241
80,,5,0,99623,179,237
80,,5,0,99622,176,246
80,,5,0,99622,166,249
80,,5,0,99620,154,251
80,,5,0,99620,175,251
80,,5,0,99619,202,238
80,,5,0,99619,146,258
80,,5,0,99619,177,246
80,,5,0,99614,179,237
80,,5,0,99614,151,250
80,,5,0,99612,169,244
80,,5,0,99607,197,238
80,,5,0,99606,164,248
80,,5,0,99606,174,246
80,,5,0,99602,169,246
80,,5,0,99598,176,237
80,,5,0,99597,200,233
80,,5,0,99597,159,251
80,,5,0,99597,176,240
80,,5,0,99596,153,255
80,,5,0,99590,157,249
80,,5,0,99590,151,253
80,,5,0,99588,166,261
80,,5,0,99585,185,244
80,,5,0,99581,166,253
80,,5,0,99580,168,249
80,,5,0,99576,174,243
80,,5,0,99565,167,244
80,,5,0,99565,160,247
80,,5,0,99565,158,250
80,,5,0,99563,190,242
80,,5,0,99559,173,254
80,,5,0,99558,182,247
80,,5,0,99557,157,245
80,,5,0,99557,174,257
80,,5,0,99557,180,247
80,,5,0,99556,156,253
80,,5,0,99552,164,253
80,,5,0,99551,167,249
80,,5,0,99549,166,242
80,,5,0,99549,168,251
80,,5,0,99549,167,244
80,,5,0,99545,192,240
80,,5,0,99545,165,251
80,,5,0,99543,201,236
80,,5,0,99540,178,240
80,,5,0,99535,182,239
80,,5,0,99532,185,250
80,,5,0,99532,189,238
80,,5,0,99526,176,241
80,,5,0,99524,176,244
80,,5,0,99520,184,240
80,,5,0,99519,159,253
80,,5,0,99516,161,248
80,,5,0,99514,160,250
80,,5,0,99513,142,248
80,,5,0,99502,197,241
80,,5,0,99502,158,248
80,,5,0,99498,190,239
80,,5,0,99497,171,242
80,,5,0,99493,180,243
80,,5,0,99490,155,251
80,,5,0,99487,154,252
80,,5,0,99485,162,248
80,,5,0,99484,179,241
80,,5,0,99484,165,249
80,,5,0,99483,168,245
80,,5,0,99481,184,241
80,,5,0,99480,173,242
80,,5,0,99480,171,239
80,,5,0,99478,171,244
80,,5,0,99476,171,250
80,,5,0,99475,173,242
80,,5,0,99474,161,255
80,,5,0,99471,171,250
80,,5,0,99470,182,243
80,,5,0,99464,157,244
80,,5,0,99462,151,251
80,,5,0,99461,162,246
80,,5,0,99461,171,247
80,,5,0,99458,159,245
80,,5,0,99458,161,250
80,,5,0,99458,189,237
80,,5,0,99454,183,248
80,,5,0,99453,185,237
80,,5,0,99453,169,243
80,,5,0,99452,176,241
80,,5,0,99448,181,247
80,,5,0,99447,156,250
80,,5,0,99444,152,247
80,,5,0,99438,166,249
80,,5,0,99438,166,252
80,,5,0,99435,185,239
80,,5,0,99433,165,254
80,,5,0,99433,172,249
80,,5,0,99430,166,242
80,,5,0,99429,165,246
80,,5,0,99428,169,247
80,,5,0,99425,176,244
80,,5,0,99423,164,252
80,,5,0,99422,169,253
80,,5,0,99422,183,242
80,,5,0,99417,169,242
80,,5,0,99415,172,237
80,,5,0,99413,158,255
80,,5,0,99410,158,253
80,,5,0,99409,187,243
80,,5,0,99409,182,244
80,,5,0,99408,153,250
80,,5,0,99407,183,245
80,,5,0,99406,167,250
80,,5,0,99405,183,246
80,,5,0,99403,165,256
80,,5,0,99403,175,242
80,,5,0,99402,160,254
80,,5,0,99401,159,248
80,,5,0,99401,168,245
80,,5,0,99399,169,245
80,,5,0,99398,177,242
80,,5,0,99398,172,236
80,,5,0,99398,166,249
80,,5,0,99397,170,251
80,,5,0,99395,155,254
80,,5,0,99392,156,247
80,,5,0,99391,184,250
80,,5,0,99388,164,242
80,,5,0,99388,156,247
80,,5,0,99387,173,250
80,,5,0,99385,175,242
80,,5,0,99382,178,245
80,,5,0,99382,177,248
80,,5,0,99381,161,240
80,,5,0,99370,165,255
80,,5,0,99370,171,249
80,,5,0,99369,157,251
80,,5,0,99364,163,247
80,,5,0,99363,162,251
80,,5,0,99359,180,240
80,,5,0,99357,169,245
80,,5,0,99352,173,246
80,,5,0,99351,204,236
80,,5,0,99349,166,252
80,,5,0,99348,161,242
80,,5,0,99346,171,246
80,,5,0,99344,150,249
80,,5,0,99343,164,252
80,,5,0,99340,186,243
80,,5,0,99339,182,245
80,,5,0,99334,179,252
80,,5,0,99332,182,245
80,,5,0,99331,179,243
80,,5,0,99330,180,241
80,,5,0,99330,160,243
80,,5,0,99328,157,244
80,,5,0,99327,158,252
80,,5,0,99325,184,243
80,,5,0,99320,158,247
80,,5,0,99319,185,243
80,,5,0,99319,169,246
80,,5,0,99318,179,239
80,,5,0,99317,189,235
80,,5,0,99314,182,251
80,,5,0,99313,150,249
80,,5,0,99310,170,238
80,,5,0,99310,194,240
80,,5,0,99306,179,246
80,,5,0,99303,160,249
80,,5,0,99301,182,246
80,,5,0,99298,162,249
80,,5,0,99293,168,251
80,,5,0,99292,172,244
80,,5,0,99291,168,245
80,,5,0,99287,173,241
80,,5,0,99287,169,251
80,,5,0,99287,139,253
80,,5,0,99286,177,238
80,,5,0,99285,165,238
80,,5,0,99282,186,244
80,,5,0,99280,185,243
80,,5,0,99279,165,246
80,,5,0,99278,150,253
80,,5,0,99277,168,251
80,,5,0,99273,169,249
80,,5,0,99268,183,241
80,,5,0,99267,164,250
80,,5,0,99258,166,243
80,,5,0,99258,174,243
80,,5,0,99254,180,241
80,,5,0,99254,157,240
80,,5,0,99254,166,248
80,,5,0,99252,173,244
80,,5,0,99252,194,241
80,,5,0,99250,174,245
80,,5,0,99248,200,237
80,,5,0,99248,153,248
80,,5,0,99246,166,248
80,,5,0,99243,173,247
80,,5,0,99239,163,246
80,,5,0,99237,148,250
80,,5,0,99236,173,246
80,,5,0,99235,144,245
80,,5,0,99235,162,249
80,,5,0,99235,172,244
80,,5,0,99230,164,246
80,,5,0,99227,188,239
80,,5,0,99226,194,236
80,,5,0,99224,165,242
80,,5,0,99221,177,250
80,,5,0,99219,154,251
80,,5,0,99218,166,245
80,,5,0,99217,183,244
80,,5,0,99217,170,247
80,,5,0,99213,154,249
80,,5,0,99213,170,245
80,,5,0,99212,156,247
80,,5,0,99208,159,246
80,,5,0,99206,163,254
80,,5,0,99204,175,250
80,,5,0,99196,183,242
80,,5,0,99196,170,243
80,,5,0,99196,184,238
80,,5,0,99195,184,239
80,,5,0,99194,156,247
80,,5,0,99192,165,247
80,,5,0,99192,158,249
80,,5,0,99188,167,244
80,,5,0,99188,175,241
80,,5,0,99187,159,249
80,,5,0,99186,169,246
80,,5,0,99186,177,245
80,,5,0,99185,169,243
80,,5,0,99178,157,254
80,,5,0,99177,169,246
80,,5,0,99176,150,250
80,,5,0,99176,170,248
80,,5,0,99170,178,248
80,,5,0,99168,146,256
80,,5,0,99166,173,247
80,,5,0,99165,186,238
80,,5,0,99165,174,247
80,,5,0,99164,166,250
80,,5,0,99161,191,237
80,,5,0,99160,156,256
80,,5,0,99156,169,251
80,,5,0,99155,173,247
80,,5,0,99154,177,250
80,,5,0,99153,154,248
80,,5,0,99152,175,252
80,,5,0,99151,173,241
80,,5,0,99147,159,253
80,,5,0,99147,171,243
80,,5,0,99143,163,247
80,,5,0,99142,177,244
80,,5,0,99135,164,251
80,,5,0,99135,208,234
80,,5,0,99133,171,249
80,,5,0,99131,167,244
80,,5,0,99130,185,247
80,,5,0,99126,177,247
80,,5,0,99126,156,253
80,,5,0,99124,176,242
80,,5,0,99123,176,243
80,,5,0,99118,166,248
80,,5,0,99116,165,248
80,,5,0,99116,147,251
80,,5,0,99115,154,253
80,,5,0,99114,160,250
80,,5,0,99113,171,246
80,,5,0,99112,160,249
80,,5,0,99111,153,254
80,,5,0,99111,168,240
80,,5,0,99110,160,254
80,,5,0,99108,167,248
80,,5,0,99108,178,245
80,,5,0,99108,207,233
80,,5,0,99107,157,253
80,,5,0,99106,150,248
80,,5,0,99105,177,239
80,,5,0,99102,173,248
80,,5,0,99101,162,254
80,,5,0,99098,160,248
80,,5,0,99096,172,246
80,,5,0,99096,170,244
80,,5,0,99095,155,249
80,,5,0,99095,158,246
80,,5,0,99095,157,251
80,,5,0,99093,180,249
80,,5,0,99088,147,246
80,,5,0,99087,163,242
80,,5,0,99085,171,240
80,,5,0,99085,171,241
80,,5,0,99085,170,249
80,,5,0,99084,166,246
80,,5,0,99083,168,246
80,,5,0,99082,176,244
80,,5,0,99081,181,239
80,,5,0,99080,167,249
80,,5,0,99077,160,238
80,,5,0,99077,181,237
80,,5,0,99076,177,243
80,,5,0,99075,168,248
80,,5,0,99075,168,255
80,,5,0,99071,164,242
80,,5,0,99069,180,244
80,,5,0,99068,156,244
80,,5,0,99067,175,248
80,,5,0,99064,143,248
80,,5,0,99063,184,240
80,,5,0,99061,179,248
80,,5,0,99060,168,246
80,,5,0,99057,170,241
80,,5,0,99055,171,235
80,,5,0,99055,151,248
80,,5,0,99050,193,248
80,,5,0,99048,172,244
80,,5,0,99048,156,244
80,,5,0,99048,170,243
80,,5,0,99047,155,248
80,,5,0,99045,194,237
80,,5,0,99045,154,247
80,,5,0,99044,164,250
80,,5,0,99042,192,237
80,,5,0,99042,186,238
80,,5,0,99041,180,245
80,,5,0,99040,166,245
80,,5,0,99040,159,243
80,,5,0,99038,182,241
80,,5,0,99037,153,253
80,,5,0,99032,152,254
80,,5,0,99032,161,247
80,,5,0,99031,171,245
80,,5,0,99029,158,250
80,,5,0,99026,174,242
80,,5,0,99024,161,248
80,,5,0,99024,172,250
80,,5,0,99020,186,244
80,,5,0,99020,159,242
80,,5,0,99020,163,250
80,,5,0,99019,182,243
80,,5,0,99018,162,245
80,,5,0,99017,163,249
80,,5,0,99012,179,241
80,,5,0,99008,175,242
80,,5,0,99005,174,248
80,,5,0,99002,180,248
80,,5,0,99001,179,241
80,,5,0,99001,164,249
80,,5,0,98998,174,246
80,,5,0,98994,160,245
80,,5,0,98994,177,238
80,,5,0,98991,160,248
80,,5,0,98991,183,233
80,,5,0,98988,162,240
80,,5,0,98985,179,238
80,,5,0,98984,148,243
80,,5,0,98982,164,247
80,,5,0,98979,176,245
80,,5,0,98978,173,246
80,,5,0,98977,140,257
80,,5,0,98973,182,234
80,,5,0,98968,153,254
80,,5,0,98966,177,246
80,,5,0,98962,185,239
80,,5,0,98961,156,249
80,,5,0,98960,162,247
80,,5,0,98957,203,240
80,,5,0,98954,184,237
80,,5,0,98950,163,253
80,,5,0,98947,163,253
80,,5,0,98945,169,245
80,,5,0,98944,170,244
80,,5,0,98943,156,244
80,,5,0,98937,150,249
80,,5,0,98936,160,250
80,,5,0,98935,157,243
80,,5,0,98934,160,243
80,,5,0,98934,172,243
80,,5,0,98934,176,247
80,,5,0,98932,152,248
80,,5,0,98928,165,247
80,,5,0,98924,159,246
80,,5,0,98923,176,239
80,,5,0,98923,175,247
80,,5,0,98922,167,254
80,,5,0,98921,197,239
80,,5,0,98919,157,256
80,,5,0,98919,145,253
80,,5,0,98917,163,252
80,,5,0,98917,174,245
80,,5,0,98913,173,242
80,,5,0,98911,158,252
80,,5,0,98910,174,240
80,,5,0,98908,169,243
80,,5,0,98904,150,252
80,,5,0,98903,162,247
80,,5,0,98902,163,247
80,,5,0,98902,175,252
80,,5,0,98902,189,235
80,,5,0,98902,182,243
80,,5,0,98900,176,245
80,,5,0,98899,160,248
80,,5,0,98898,176,244
80,,5,0,98898,174,247
80,,5,0,98893,180,246
80,,5,0,98893,153,249
80,,5,0,98892,166,250
80,,5,0,98892,173,246
80,,5,0,98892,159,245
80,,5,0,98890,167,245
80,,5,0,98888,192,239
80,,5,0,98888,177,248
80,,5,0,98887,195,239
80,,5,0,98887,178,243
80,,5,0,98884,172,246
80,,5,0,98879,171,246
80,,5,0,98878,186,240
80,,5,0,98878,152,251
80,,5,0,98878,162,248
80,,5,0,98877,185,247
80,,5,0,98876,174,244
80,,5,0,98876,173,247
80,,5,0,98871,163,251
80,,5,0,98870,173,247
80,,5,0,98869,174,240
80,,5,0,98864,157,246
80,,5,0,98862,169,244
80,,5,0,98860,173,237
80,,5,0,98860,162,248
80,,5,0,98855,170,240
80,,5,0,98854,168,251
80,,5,0,98850,163,248
80,,5,0,98849,160,247
80,,5,0,98849,151,250
80,,5,0,98849,160,243
80,,5,0,98848,170,246
80,,5,0,98845,173,241
80,,5,0,98844,177,239
80,,5,0,98844,159,243
80,,5,0,98843,165,244
80,,5,0,98839,178,235
80,,5,0,98839,150,252
80,,5,0,98839,190,232
80,,5,0,98838,145,247
80,,5,0,98837,163,237
80,,5,0,98837,164,250
80,,5,0,98835,183,243
80,,5,0,98834,153,251
80,,5,0,98832,171,247
80,,5,0,98830,154,248
80,,5,0,98829,179,243
80,,5,0,98828,174,237
80,,5,0,98826,157,251
80,,5,0,98826,196,242
80,,5,0,98824,173,248
80,,5,0,98823,170,251
80,,5,0,98823,164,247
80,,5,0,98821,179,236
80,,5,0,98819,168,248
80,,5,0,98818,177,249
80,,5,0,98816,162,250
80,,5,0,98815,188,242
80,,5,0,98815,165,247
80,,5,0,98811,156,252
80,,5,0,98811,155,251
80,,5,0,98805,176,245
80,,5,0,98804,157,253
80,,5,0,98801,175,253
80,,5,0,98795,181,241
80,,5,0,98790,153,244
80,,5,0,98789,176,242
80,,5,0,98785,165,247
80,,5,0,98783,174,239
80,,5,0,98783,167,243
80,,5,0,98783,170,246
80,,5,0,98782,190,247
80,,5,0,98780,153,245
80,,5,0,98779,164,243
80,,5,0,98778,164,242
80,,5,0,98777,178,244
80,,5,0,98777,189,244
80,,5,0,98776,187,242
80,,5,0,98776,170,243
80,,5,0,98773,167,241
80,,5,0,98771,176,238
80,,5,0,98770,150,248
80,,5,0,98769,175,238
80,,5,0,98769,171,236
80,,5,0,98768,179,240
80,,5,0,98766,176,249
80,,5,0,98765,181,245
80,,5,0,98763,143,249
80,,5,0,98758,171,248
80,,5,0,98758,153,242
80,,5,0,98756,172,243
80,,5,0,98756,159,252
80,,5,0,98755,145,247
80,,5,0,98755,155,252
80,,5,0,98754,163,245
80,,5,0,98754,179,245
80,,5,0,98753,148,248
80,,5,0,98751,180,236
80,,5,0,98749,188,243
80,,5,0,98749,182,242
80,,5,0,98744,174,242
80,,5,0,98744,157,248
80,,5,0,98743,178,241
80,,5,0,98742,149,246
80,,5,0,98740,150,250
80,,5,0,98738,170,245
80,,5,0,98738,158,246
80,,5,0,98735,172,244
80,,5,0,98734,165,248
80,,5,0,98729,167,253
80,,5,0,98727,146,252
80,,5,0,98723,157,250
80,,5,0,98722,153,256
80,,5,0,98720,178,246
80,,5,0,98713,167,240
80,,5,0,98712,182,237
80,,5,0,98710,200,238
80,,5,0,98709,175,238
80,,5,0,98706,190,236
80,,5,0,98703,185,234
80,,5,0,98702,148,251
80,,5,0,98699,184,242
80,,5,0,98698,158,250
80,,5,0,98697,191,238
80,,5,0,98693,177,240
80,,5,0,98692,183,244
80,,5,0,98689,162,246
80,,5,0,98688,180,247
80,,5,0,98683,199,237
80,,5,0,98682,155,250
80,,5,0,98678,138,242
80,,5,0,98678,165,241
80,,5,0,98678,170,247
80,,5,0,98676,159,250
80,,5,0,98675,170,245
80,,5,0,98672,166,243
80,,5,0,98672,157,253
80,,5,0,98669,152,249
80,,5,0,98668,151,257
80,,5,0,98668,183,235
80,,5,0,98667,186,240
80,,5,0,98667,156,253
80,,5,0,98665,167,241
80,,5,0,98664,182,250
80,,5,0,98660,176,249
80,,5,0,98658,177,241
80,,5,0,98658,160,250
80,,5,0,98658,167,251
80,,5,0,98657,138,253
80,,5,0,98657,181,245
80,,5,0,98655,168,250
80,,5,0,98651,160,243
80,,5,0,98649,175,249
80,,5,0,98648,165,246
80,,5,0,98644,173,243
80,,5,0,98644,175,237
80,,5,0,98643,185,243
80,,5,0,98642,181,246
80,,5,0,98641,158,251
80,,5,0,98640,158,245
80,,5,0,98636,183,241
80,,5,0,98636,170,250
80,,5,0,98636,177,243
80,,5,0,98635,163,246
80,,5,0,98635,161,247
80,,5,0,98634,178,247
80,,5,0,98632,179,240
80,,5,0,98632,173,247
80,,5,0,98628,219,227
80,,5,0,98626,194,239
80,,5,0,98626,158,246
80,,5,0,98625,185,239
80,,5,0,98621,183,242
80,,5,0,98617,182,239
80,,5,0,98617,136,259
80,,5,0,98616,179,241
80,,5,0,98615,190,233
80,,5,0,98614,173,245
80,,5,0,98612,158,252
80,,5,0,98610,157,247
80,,5,0,98607,162,247
80,,5,0,98607,158,246
80,,5,0,98607,177,248
80,,5,0,98603,194,238
80,,5,0,98602,188,237
80,,5,0,98598,186,239
80,,5,0,98596,150,250
80,,5,0,98593,162,239
80,,5,0,98586,158,252
80,,5,0,98582,170,249
80,,5,0,98580,156,250
80,,5,0,98580,192,241
80,,5,0,98578,169,239
80,,5,0,98578,149,247
80,,5,0,98578,158,247
80,,5,0,98577,158,247
80,,5,0,98577,173,243
80,,5,0,98577,177,247
80,,5,0,98576,169,242
80,,5,0,98575,158,243
80,,5,0,98574,153,251
80,,5,0,98573,168,244
80,,5,0,98572,161,241
80,,5,0,98571,156,245
80,,5,0,98570,162,248
80,,5,0,98570,181,239
80,,5,0,98569,166,242
80,,5,0,98569,169,249
80,,5,0,98569,176,241
80,,5,0,98565,147,248
80,,5,0,98562,175,251
80,,5,0,98562,189,243
80,,5,0,98560,170,243
80,,5,0,98559,173,244
80,,5,0,98558,171,238
80,,5,0,98557,199,235
80,,5,0,98556,193,238
80,,5,0,98554,159,246
80,,5,0,98554,182,242
80,,5,0,98550,161,245
80,,5,0,98550,182,245
80,,5,0,98547,172,247
80,,5,0,98545,162,244
80,,5,0,98545,165,246
80,,5,0,98544,144,252
80,,5,0,98542,144,250
80,,5,0,98539,168,250
80,,5,0,98538,162,250
80,,5,0,98537,194,234
80,,5,0,98537,155,252
80,,5,0,98537,164,243
80,,5,0,98535,189,243
80,,5,0,98530,166,244
80,,5,0,98530,156,244
80,,5,0,98526,183,239
80,,5,0,98524,198,228
80,,5,0,98517,145,247
80,,5,0,98513,174,250
80,,5,0,98513,174,246
80,,5,0,98511,204,230
80,,5,0,98511,196,233
80,,5,0,98511,188,249
80,,5,0,98510,185,237
80,,5,0,98509,177,242
80,,5,0,98506,153,250
80,,5,0,98505,162,246
80,,5,0,98505,173,241
80,,5,0,98504,195,248
80,,5,0,98503,169,244
80,,5,0,98503,167,246
80,,5,0,98500,162,243
80,,5,0,98500,169,242
80,,5,0,98500,150,250
80,,5,0,98499,148,254
80,,5,0,98497,186,241
80,,5,0,98495,163,246
80,,5,0,98494,160,241
80,,5,0,98491,153,256
80,,5,0,98490,189,240
80,,5,0,98486,164,247
80,,5,0,98483,157,249
80,,5,0,98482,157,246
80,,5,0,98482,151,248
80,,5,0,98482,171,244
80,,5,0,98480,171,245
80,,5,0,98480,182,241
80,,5,0,98479,187,242
80,,5,0,98477,170,247
80,,5,0,98477,211,233
80,,5,0,98476,173,245
80,,5,0,98473,168,243
80,,5,0,98473,163,248
80,,5,0,98472,167,251
80,,5,0,98471,150,247
80,,5,0,98471,157,251
80,,5,0,98470,165,246
80,,5,0,98463,149,249
80,,5,0,98461,166,241
80,,5,0,98460,148,246
80,,5,0,98460,167,243
80,,5,0,98460,184,238
80,,5,0,98458,155,246
80,,5,0,98458,187,243
80,,5,0,98457,142,258
80,,5,0,98457,170,243
80,,5,0,98457,177,249
80,,5,0,98456,159,249
80,,5,0,98455,171,245
80,,5,0,98452,162,250
80,,5,0,98451,164,249
80,,5,0,98451,193,233
80,,5,0,98451,196,236
80,,5,0,98450,159,249
80,,5,0,98450,176,247
80,,5,0,98447,193,240
80,,5,0,98446,178,240
80,,5,0,98445,158,250
80,,5,0,98445,162,244
80,,5,0,98444,155,248
80,,5,0,98438,171,245
80,,5,0,98438,166,243
80,,5,0,98437,164,247
80,,5,0,98436,184,237
80,,5,0,98435,157,244
80,,5,0,98435,169,243
80,,5,0,98434,189,236
80,,5,0,98434,151,249
80,,5,0,98433,164,246
80,,5,0,98433,167,240
80,,5,0,98431,147,245
80,,5,0,98431,159,248
80,,5,0,98430,181,242
80,,5,0,98430,168,246
80,,5,0,98429,166,248
80,,5,0,98429,153,246
80,,5,0,98425,160,246
80,,5,0,98424,181,238
80,,5,0,98424,167,246
80,,5,0,98424,162,245
80,,5,0,98423,168,254
80,,5,0,98423,178,247
80,,5,0,98423,181,237
80,,5,0,98422,175,242
80,,5,0,98420,170,244
80,,5,0,98420,181,237
80,,5,0,98419,186,231
80,,5,0,98418,162,249
80,,5,0,98418,178,239
80,,5,0,98417,178,245
80,,5,0,98416,166,249
80,,5,0,98415,157,244
80,,5,0,98414,170,242
80,,5,0,98413,168,252
80,,5,0,98412,166,252
80,,5,0,98411,167,242
80,,5,0,98411,154,249
80,,5,0,98410,157,244
80,,5,0,98410,157,247
80,,5,0,98410,169,243
80,,5,0,98408,167,249
80,,5,0,98404,160,244
80,,5,0,98401,148,255
80,,5,0,98401,150,250
80,,5,0,98398,169,245
80,,5,0,98397,161,246
80,,5,0,98397,189,241
80,,5,0,98395,172,248
80,,5,0,98394,168,240
80,,5,0,98394,147,250
80,,5,0,98391,165,248
80,,5,0,98391,159,252
80,,5,0,98389,157,250
80,,5,0,98388,176,242
80,,5,0,98386,178,242
80,,5,0,98386,174,242
80,,5,0,98385,162,244
80,,5,0,98383,178,239
80,,5,0,98383,163,243
80,,5,0,98377,167,247
80,,5,0,98375,161,245
80,,5,0,98371,147,245
80,,5,0,98369,165,248
80,,5,0,98369,167,244
80,,5,0,98367,159,245
80,,5,0,98366,158,250
80,,5,0,98366,165,245
80,,5,0,98364,151,254
80,,5,0,98364,163,240
80,,5,0,98362,173,240
80,,5,0,98362,159,241
80,,5,0,98360,155,245
80,,5,0,98357,161,250
80,,5,0,98357,164,245
80,,5,0,98357,152,245
80,,5,0,98356,190,244
80,,5,0,98355,160,247
80,,5,0,98354,134,248
80,,5,0,98350,164,243
80,,5,0,98349,157,244
80,,5,0,98345,172,247
80,,5,0,98344,176,243
80,,5,0,98338,170,246
80,,5,0,98338,139,249
80,,5,0,98334,171,246
80,,5,0,98332,163,241
80,,5,0,98330,183,239
80,,5,0,98330,180,241
80,,5,0,98329,164,240
80,,5,0,98327,183,243
80,,5,0,98326,175,248
80,,5,0,98325,167,250
80,,5,0,98324,177,244
80,,5,0,98324,169,241
80,,5,0,98324,167,244
80,,5,0,98322,161,250
80,,5,0,98318,144,252
80,,5,0,98316,155,246
80,,5,0,98308,148,256
80,,5,0,98304,157,255
80,,5,0,98302,158,251
80,,5,0,98297,173,239
80,,5,0,98297,171,246
80,,5,0,98294,161,242
80,,5,0,98292,161,255
80,,5,0,98289,180,244
80,,5,0,98281,179,240
80,,5,0,98279,149,243
80,,5,0,98278,157,255
80,,5,0,98277,177,241
80,,5,0,98276,198,244
80,,5,0,98275,191,240
80,,5,0,98273,148,255
80,,5,0,98273,185,245
80,,5,0,98273,182,234
80,,5,0,98272,160,242
80,,5,0,98272,164,245
80,,5,0,98271,168,231
80,,5,0,98269,169,245
80,,5,0,98268,167,245
80,,5,0,98266,176,243
80,,5,0,98265,170,246
80,,5,0,98264,180,240
80,,5,0,98263,164,248
80,,5,0,98258,148,253
80,,5,0,98258,154,247
80,,5,0,98258,158,243
80,,5,0,98258,185,242
80,,5,0,98256,169,250
80,,5,0,98255,166,244
80,,5,0,98253,166,247
80,,5,0,98251,171,238
80,,5,0,98249,181,242
80,,5,0,98247,167,244
80,,5,0,98246,163,246
80,,5,0,98244,148,259
80,,5,0,98242,165,244
80,,5,0,98241,154,246
80,,5,0,98239,170,244
80,,5,0,98237,174,243
80,,5,0,98235,167,237
80,,5,0,98234,160,245
80,,5,0,98232,159,244
80,,5,0,98231,179,247
80,,5,0,98231,155,249
80,,5,0,98230,152,241
80,,5,0,98224,174,246
80,,5,0,98224,176,247
80,,5,0,98223,167,243
80,,5,0,98221,161,250
80,,5,0,98220,174,244
80,,5,0,98218,162,246
80,,5,0,98217,157,246
80,,5,0,98216,161,247
80,,5,0,98213,155,247
80,,5,0,98210,174,245
80,,5,0,98210,159,243
80,,5,0,98208,154,248
80,,5,0,98206,137,249
80,,5,0,98193,154,254
80,,5,0,98192,163,247
80,,5,0,98189,179,236
80,,5,0,98187,162,246
80,,5,0,98185,176,239
80,,5,0,98185,184,245
80,,5,0,98184,161,249
80,,5,0,98178,169,249
80,,5,0,98177,161,240
80,,5,0,98177,166,249
80,,5,0,98176,168,236
80,,5,0,98174,154,242
80,,5,0,98171,168,244
80,,5,0,98171,152,250
80,,5,0,98171,155,253
80,,5,0,98170,183,242
80,,5,0,98168,148,245
80,,5,0,98167,178,240
80,,5,0,98166,167,248
80,,5,0,98164,175,231
80,,5,0,98162,173,240
80,,5,0,98160,163,244
80,,5,0,98157,157,247
80,,5,0,98155,157,247
80,,5,0,98154,177,241
80,,5,0,98153,169,246
80,,5,0,98152,174,236
80,,5,0,98142,156,251
80,,5,0,98140,169,248
80,,5,0,98138,183,236
80,,5,0,98135,184,245
80,,5,0,98131,169,249
80,,5,0,98126,166,245
80,,5,0,98125,157,249
80,,5,0,98125,161,246
80,,5,0,98125,191,238
80,,5,0,98122,155,246
80,,5,0,98122,167,252
80,,5,0,98121,170,242
80,,5,0,98107,168,243
80,,5,0,98106,166,252
80,,5,0,98106,169,244
80,,5,0,98102,158,246
80,,5,0,98101,190,237
80,,5,0,98101,166,240
80,,5,0,98098,170,240
80,,5,0,98095,169,246
80,,5,0,98094,160,251
80,,5,0,98092,148,250
80,,5,0,98092,168,251
80,,5,0,98091,179,240
80,,5,0,98090,178,242
80,,5,0,98090,163,241
80,,5,0,98090,163,240
80,,5,0,98086,162,251
80,,5,0,98086,181,245
80,,5,0,98085,156,244
80,,5,0,98085,154,250
80,,5,0,98084,185,241
80,,5,0,98084,175,247
80,,5,0,98083,156,248
80,,5,0,98083,150,246
80,,5,0,98082,154,252
80,,5,0,98080,179,237
80,,5,0,98080,177,242
80,,5,0,98079,166,239
80,,5,0,98077,163,244
80,,5,0,98075,160,245
80,,5,0,98074,173,245
80,,5,0,98071,194,235
80,,5,0,98070,170,244
80,,5,0,98067,165,244
80,,5,0,98063,172,243
80,,5,0,98061,163,245
80,,5,0,98060,189,238
80,,5,0,98057,203,232
80,,5,0,98055,173,244
80,,5,0,98051,149,254
80,,5,0,98051,165,240
80,,5,0,98050,166,252
80,,5,0,98048,165,241
80,,5,0,98048,149,245
80,,5,0,98041,189,240
80,,5,0,98040,159,242
80,,5,0,98040,172,245
80,,5,0,98038,166,239
80,,5,0,98036,166,241
80,,5,0,98035,153,248
80,,5,0,98033,175,250
80,,5,0,98030,145,255
80,,5,0,98029,160,243
80,,5,0,98028,167,241
80,,5,0,98026,188,240
